"Type"	"PLOD2"	"TIMP1"	"HLA-DRA"	"FN1"	"ANXA1"	"HLA-DPB1"	"VIM"	"LGALS1"	"HMOX1"	"C1S"	"P4HA1"	"VEGFA"	"IGFBP3"	"CCND1"	"HPCAL1"	"LIPA"	"ARHGDIB"	"PFKP"	"GPNMB"	"PLIN2"	"RARRES2"	"MYOF"
"Tumor"	12.1087541118904	12.0318913111327	14.967647730339	14.861234594436	16.5147514671994	15.8375526538045	18.9835595554643	17.7426853196253	13.1511483013097	12.4754032545728	13.6823256698154	12.2426472377204	12.7912474249961	4.53063621066314	15.7067404568724	12.9626369682755	17.0316066878469	17.2080331054998	14.4013272904382	16.9407657625278	9.42641557238226	13.1230558452376
"Tumor"	14.6927510591777	13.6126540422594	11.777366054426	15.169158784362	15.8695714213286	13.4886390589894	16.6060146218472	17.0189267183473	10.5800371866853	13.9419971909147	13.4331222774556	10.3900150034993	14.68280165348	11.0729861291062	11.6106363280683	12.1868654385861	16.7194269921021	13.2070370382867	14.2314600090824	12.4057192814625	9.50794242574081	11.1131941532514
"Tumor"	12.9451606823474	10.2352141126739	14.8613334855689	14.485823395004	15.6847120786166	16.855765305722	19.7365751829054	18.0053306615291	14.190831999338	11.2522700215888	14.2526231794519	12.5019894105494	13.4971267839487	11.4856187074653	15.0045275837027	13.1964350762838	17.0857420762652	17.8337683078609	13.6819652488375	16.7732112203124	10.0420267053777	13.3874922898215
"Tumor"	11.9007639287109	9.77373248163936	14.0117022620726	14.8517922564446	16.011210947442	16.6466640799906	18.9942986467122	17.3350202511191	13.493837276334	10.9738392630632	13.9154643673344	11.595615380381	12.4706297171754	10.1049476237527	15.4130472109738	12.2157241094068	16.6997881422882	16.5094783436041	11.5611623547418	15.3664613069106	8.59798216621454	13.6267583313106
"Tumor"	11.3999572400514	11.5505385045123	13.053960135371	15.9836027228024	16.7027742953054	14.0648772363499	18.8338116747097	17.6061076079969	12.3825125080334	12.6815291909557	12.7734748748774	13.3811954277571	13.2949161304172	9.90069151756395	14.4973355511216	11.7974492991643	16.9587001675194	16.25882173045	12.0093183601683	15.9732130708551	10.5292587096641	13.1297501988768
"Tumor"	11.7695485860902	11.8170422572135	14.3450995116218	15.8573519884507	16.5939701610327	15.7410583752315	19.173369848637	18.0142178332882	12.0036143086605	13.0494783304433	12.977786090993	10.681018568064	12.6270179815227	8.90339599881928	13.8081680353185	12.4925813672583	16.8057410706145	15.746280746232	14.2210632007361	15.7156872499634	10.5788383821079	13.5848697163681
"Tumor"	13.0475243328171	11.1624562452312	12.6298067193428	15.5308290603826	16.3970092048221	14.6009685772266	18.7715719134055	17.2951770558906	13.6204706998432	12.2843224891319	12.5981326975345	11.96214885138	12.5246177036745	7.52935366727521	14.3705302415989	12.1846073551192	16.2334252422184	16.234678223469	12.4689980282558	15.2716546430198	8.99540411480396	12.8679250677718
"Tumor"	15.5389806563336	13.3877025925051	15.248237561706	16.8974490668622	16.8469077706678	16.5056931548801	18.56207653178	18.491202041113	14.8112940592049	12.9062406916142	13.7631559535549	10.8199761045242	12.8431862223791	8.61995111674339	13.2133511894477	12.8853850219302	18.0323867552814	14.9887412866019	14.5336054029839	11.8522883702961	9.82286089602162	12.8986034853877
"Tumor"	15.9312423285641	14.4747568756257	13.502683204012	15.324639991874	18.0634777748485	17.2387138391352	19.230975423384	18.1065463259036	11.9710154051313	12.7823636248988	14.2341973031174	10.6999150975309	13.1094427267441	10.3171537094967	15.3803028424156	13.2778555076383	17.6670024432676	16.0155068861082	14.9082246958011	14.7159567037768	9.22864431276412	14.380159644434
"Tumor"	14.5269377656824	12.436676809913	13.7502682097451	15.8088363543024	17.3829077345977	15.0304123303373	19.478257291821	18.3099498431295	13.7610398364469	12.619634392941	14.3621571358424	11.849185673758	12.5879005131049	10.9193818113057	15.7547739831924	13.7518619737258	17.1758474796954	17.1611131216378	16.8485932497766	16.4313654860207	10.8026029478839	14.891525795832
"Tumor"	12.5296278601925	12.1208908216411	13.3828869394333	15.7143681442571	17.4448527169702	14.7822150800977	18.8820573724445	17.787588894209	13.5988458251502	12.9689119537151	13.7043084587489	10.99161561833	14.2005381783869	5.04213816851816	15.2001137104585	12.8781341579564	17.1654628877466	16.6469862348389	14.8614757243249	15.5021714966194	10.0417636075125	13.6890334374029
"Tumor"	12.1318275096486	13.7006675067303	12.335711113552	16.6517775694969	16.073209695811	14.7836452052511	18.0377563591498	17.3884624615068	12.5210121630561	13.1965927528318	12.0606485875406	9.90089678957541	13.0891737983452	NA	12.662799271124	11.5818349727248	16.5359134552715	13.9295677606676	12.6034309192426	11.8015580894952	8.92525386328999	12.8765104345682
